Text,Sentiment
"The cake arrived askew (smooshed, like a smiley) more due to the internal packaging -- it looks like it should have been vacuum sealed.<br /><br />Overall the taste wasn't what I expected - it was kinda yucky/pasty.  The ingredients show corn syrup, which is not suitable for a rum cake glaze.  The taste is likely due to use of a starch.  It's not ""terrible"" per se, but I doubt I'd buy another.<br /><br />I think they can improve the recipe quite a bit.",Negative
"Be cautioned, do not order these in the summer.  No protection was taken to protect these from the summer heat, so I received a 5 lb bag of gummy goo!  The entire bag was liquid when I received it.",Negative
"Bought this candy to try it as a fill in snack. Not a fan of gummi stuff. So, that was my mistake. But, the strawberry flavor is ok. The bag is gigantic. So it's good if you have a lot of kids to eat them. They advertise a five pound bag, they're not kidding.",Negative
"Not tasty... and almost impossible to chew at all! Items are pretty, but seriously, have no taste and are like chewing rubber.",Negative
"After reading other reviews, I was looking forward to trying the Haribo strawberry gummi candy.  I was very disappointed with this candy.  Although these candies are shaped like strawberries, their flavor and scent do not resemble strawberries at all. In addition, the gummi candies lack sweetness.  After sampling several of the strawberries, I am going to throw away the remainder of the bag.  Disgusting!<br /><br />Try the Haribo gummi peaches.  Those candies are wonderful.",Negative
"I have purchased these gummi candies in the past and not had a problem, but these strawberries tasted terrible and I ended throwing them out.",Negative
"We bought these for our two dogs: a 65 pound, year and a half old lab mix and a six year old, 80 pound shephard/lab mix.  One of the bones splintered and broke in the first hour of them chewing it.  I removed it immediatly and have requested a refund from Amazon for the product.<br />Be careful with these and watch your dogs.  It is a sizable piece that broke and really could have caused some damage if swallowed.",Negative
Some of the cookies were crumbled.  I also found out that these cookies routinely sell for $2.50 each at walgreens.  Paying more that $4 per for some crubled cookie did not go well.  I will not be purchasing this items again.,Negative
"My wife loves these biscuits so I thought I would surprise her and buy a Family Pack of 5. They arrived packed in a box with the other items I purchased which included a heavy can of syrup and a can of pectin, neither of which were fully secured inside the box. Although they tasted as good as usual, my wife was very disappointed since so many of the biscuits were broken, probably around 20%. I doubt whether we will buy these on-line again.",Negative
"While these cookies are very tasty, I would have liked that all the cookies in the package were whole. we have opened 4 out of the 5 packs each pack had almost half the cookies crumbled or broken. I found out about these cookies while on a Delta flight. The two pack in which I was given were not damaged I was given 4 packs in all and all of them were fine. The ship box could have been a little larger and better padded.",Negative
"This is a very dangerous product. It is not labeled as to identify ""Pepsin: A name for several enzymes secreted by the stomach to break down protein; An enzyme produced in the stomach that splits proteins into peptones; Also used as coagulant, comes from the stomach of the pigs; An enzyme from pigs' stomachs, used with rennet to make cheese."" I flushed my money down the toilet - don't be fooled by the Pure Fun Organic Candy Pepsin Swirl Mint Pinwheels - These are horrid and made me sick. I allowed a 7 year old to have one (thinking it was exactly as the package was labeled) CANDY. Stay away from Pepsin Swirl which in my opinion is fraud and the FDA needs to investigate this product.",Negative
All of the items listed on the description were not included in the box.  I was missing at least 4 food items.,Negative
"First off let me say I am a foodie. The 2 ""energy"" bars tasted terrible. Of course the other 3 ice cream products are delicious. But for almost $17.00 it is not worth it. Oh and the magnet is just a advertisement and didn't stick to the fridge.",Negative
I ordered this because the title says ice cream and food sticks...I received all ice cream. I don't have time to mess with a return. Change the title if it's assorted ice cream.,Negative
"I usually drink French Roast, either Peet's or the Costco variety. This coffee had a distinctive burnt taste, much more pronounced than Peet's. It is drikable, but certainly not in the same league. Will not return, but will only use in latte's, where the taste is mitigated by the milk",Negative
These seeds would not sprout.  I had to return them since I bought them to sprout.  This was a hassle since I had to try to sprout them 2 times to assure it was the seeds and not my mistake.,Negative
"I don't enjoy this blend much, but as another reviewer mentioned perhaps it needs a Melitta coffee maker for it's full potential.<br /><br />I've made 3 pots:<br /><br />First I followed the instructions (2 level teaspoons per 6 ounces). I got brown colored water.<br /><br />Then I doubled it. Tasted kind of like a cheap grocery store canned brand.<br /><br />Finally I filled a #4 filter about 1/3 full to about 9 oz of water. That produced the best results, but I still just wasn't thrilled with the flavor.<br /><br />So you know where my taste in coffee is coming from, I normally drink medium roast (which this is), so that isn't the issue. I do normally grind my own, but again pre-ground won't cause that big of a difference. My preferred daily coffee is Safeway house brand medium roast Colombian, but lately due to finances I've been drinking a dollar store brand called ""Eight O'Clock"" that's of similar (though different) quality to the Melitta.<br /><br />My suggestion is if you'd like a quality coffee in this price range look at Seattle's Best (Starbucks milder step child) or if you have a Safeway their house brand beans are quite good.<br /><br />Edit: I compared the Melitta today with a similar Millstone (Medium Roast Colombian Supremo). The Millstone was much better.",Negative
"I am a true coffee lover  and it is my favorite beverage morning or night.  I enjoy brewing coffee at home and buy a variety of brands in varying price points.  After reading the description of the Melitta Cafe Collection I was excited to brew it.  I was extremely disappointed by how stale the coffee smelled when I opened the bag and was not impressed by the flavor after I brewed it.  It tasted like a pouch of hotel coffee, no flavor, stale and bad aroma.  The packaging looks upscale and is a great price but unfortunately the coffee was not good, I had to throw it away.",Negative
"Most high quality coffees have layers of flavor and nose you want to smell. I brewed this using my French press and was extremely disappointed.  This Melitta Classique Supreme is some of the worst, most bitter, awful-tasting coffee I have ever had.  There is no depth to it, it is not a ""good bitter"" like espresso, it is flat and harsh to the palate.<br /><br />Perhaps I am spoiled by having excellent local coffee producers, from which I purchase whole bean and grind them fresh before each brew. But I've actually had canned coffee from supermarkets that possessed more personality than this stuff.",Negative
"Background:  I am a big fan of Trader Joe's coffee.  We have a Bunn Coffee Maker with the slow sprayhead and a Capresso Burr Grinder.  So, I guess you could say that my husband and I really like our coffee.  I usually use a combo of The Joe's coffee at TJ's and the decaf Columbian.  I do make it strong--I just realized how strong when I googled it a moment ago.<br /><br />This Coffee:  I used 1 Tbsp per 5-7 oz. cup.  I couldn't find the directions on the package as some people did--it must have been in small print.  It was like mud.  Way too strong.  Even so, I didn't like the flavor of the coffee.  It reminded me a lot of store bought Maxwell House or Diner coffee.  It had a bit of a burnt aftertaste to it for me.<br /><br />So, for me, I'm going to stick with Trader Joe's coffee.",Negative
My husband and I tried this coffee in place of our favorite Dunkin Donuts one day and we had to throw out the pot. It was too bitter to drink! We definitely do not recommend this coffee.,Negative
"We enjoy our morning coffee and, years ago, bought an espresso machine to stop paying so much money over to Starbucks.  Not only do we like coffee, but we know what we like and this isn't it.<br /><br />Flat bottom drip coffee makers use a medium grind to brew a perfect cup; while cone filtered drip pots can use a fine grind.  However this coffee is ground, according to the package, extra fine.  This type of grind is typically used in espresso machines, not drip coffee makers.  I have to wonder how much the grind affects the flavor of this coffee.<br /><br />The flavor is smooth, and non-acidic, while at the same time bland and forgetful.  We usually use a tablespoon of grounds per cup.  We tried the two teaspoons, as recommended on the package, which resulted in a weak cup of coffee.  Using our norm, the coffee had more flavor, but wasn't good.<br /><br />The only good thing about this coffee is using the used grounds in the garden.  I'm seriously thinking of soaking the remaining grounds so I can toss them in the garden.  If you are looking for a true European coffee, try Lavazza or Illy.<br /><br />PROS:<br />Used grounds can be used in the garden<br />Not bitter or acidic<br /><br />CONS:<br />Bland & forgetful flavor",Negative
When I bought this I was hoping it would be like peanut butter but almond flavor.  Its not close.  I suppose if you can't eat peanuts this might be an alternative but I would look at other nut butters.,Negative
"Neither of our cats was the least bit impressed with this product. The flakes did arrive as scheduled, but remain unused except for small amounts that were presented to the cats in various ways in hopes that they would find the flakes appealing. No joy.",Negative
"I tried it, but I just didn't like it.  Not a good tasting sugar substitute in my opinion.  I'd rather do without sugar than use this again.",Negative
"Ideal<br /><br />Based on my experience with iced tea and coffee ,<br />Ideal is about as sweet as ½ or 1/3 of <a href=""http://www.amazon.com/gp/product/B000FMIMNK"">Sweet 'N Low Zero Calorie Sweetner - 1500 Packets</a>. Quite frankly I'm disappointed that this doesn't work as well as<br /><a href=""http://www.amazon.com/gp/product/B0025UAL0M"">Sweet 'N Low, Zero Calorie Sweetener, 0.035-Ounce Packets (Pack of 2000)</a>.<br /><br />I can't recommend this.<br /><br />Gunner April, 2012",Negative
I bought this because the price was good and it was convenient to carry to restaurants. I have been using xylitol for several years and like that it has NO aftertaste.  This product has a bad aftertaste.  The little bit of sucralose they added to the xylitol to make the product sweeter takes over and leaves a sickening aftertaste.  If you are used to using Splenda or other sucralose based products you probably will not notice it but I really did.  Will not be buying this product again.,Negative
"These crackers are great.  Unfortunately, every box I've bought is about 50% broken.  And that's from several different stores.",Negative
"keebler townhouse olive oil crackers taste OK but are a waste of money when 80% of minicrackers are broken into 1"" pieces",Negative
"Why the heck can't Townhouse just get crackers right for once? Remember that feeling of dread you got when you slept over a friend's house and they had brands/foods not part of your world? That's the feeling that these crackers arise. A little too crunchy, a little too ""fried"", a little too much olive oil/spice imbibed (yes, despite the olive oil and sea salt proclamation on the box, there is garlic and onion present). Hey, you see these at your next sleepover, make up a rambling excuse referencing obscure food allergies, and flee.",Negative
"These plastic eggs are terrible quality.  I bought them to use as centers for my classroom.  I don't expect they will last much wear and tear with students because the plastic is thin, the hinges are weak, and there are even holes in some of the eggs.  I would NOT buy this product again.  I would DEFINITELY not buy these eggs for Easter to put inside it--the eggs feel dirty and filmy and it would creep me out to put candy inside them.  There's a reason these are some of the most inexpensive--the quality is sub-par and disappointing.",Negative
"I was so disappointed in this coffee. I guess I was fooled by the ""Oooh it's more expensive than the others, there must be something special to it! I have to try it once!""I never get taken in by price!! There was absolutely nothing to it that was any better than other K cups from other brands that sell Colombian coffee. Don't waste your money on it, not worth it...",Negative
"This was just not my cup of tea - er, I mean coffee (har har). It had a sharp, acrid taste to it, and left a bitter aftertaste. I'm not a coffee connosisseur by any means, but I know what I like and I know what I don't like, and I don't like this. I would not recommend it, especially with so many other Keurig coffee options.",Negative
This coffee was substituted for a coffee I had ordered in a coffee club. It was $4.00 more than what I usually get and like. It was bitter(harsh) and strong. I thought it was terrible. Quit the coffee club and would not order this again.,Negative
"This Barista Prima Italian roast is suppose to be full bodied with a sweet edge.  It is not.  It is Medium-Bold (not extra bold), and has a bitter taste and a distinct aftertaste.  Milk & sugar help, but the bitter and aftertaste are still there.<br /><br /><a href=""http://www.amazon.com/gp/product/B001ELL512"">Tully's Coffee Italian Roast, 24-Count K-Cups for Keurig Brewers (Pack of 2)</a> is a much better choice if you want a good Italian blend.<br /><br />Disclosure: I received this kcup in a free sample pack mailed by Keurig to its customers.",Negative
"Got this k-cup in a selection that came with my new Keurig. I usually make the small, 6 oz. cup. The resulting brew was so bitter and acrid that is was undrinkable... not just bad. Thinking that I must have done something wrong I tried again.....this time making a 12 ouncer......absolutely no difference. It tasted distinctly burnt! I was very disappointed as I like strong coffee and, usually, Italian style roast is my favorite. I would give this one a pass.......",Negative
"The labeling on this product is deceptive, I recently purchased this item in the store thinking when it says Pennsylvania Dutch and Americas Favorite Mushroom I was buying food produced in the US only to get it home and find it was a product of China.  How sad that a company would try to do this.",Negative
"I like pizza.  But regular pizza literally destroys my body (celiac disease and dairy allergy - yes, it does suck).  So my love of food has driven me to learn how to make decent versions of food I like which are gluten and dairy free.  I am now a MASTER pizza chef, to put it modestly.  Practically a PIZZA GOD.  I've got the pizza stone, the piel, found the best gf crust, the best df cheese, and the result is usually pretty great.<br /><br />ANYWAY...<br /><br />I like mushrooms on my pizza, specifically SLICED mushrooms, and I make pizza at home often enough that checking out at the grocery store with 20 or 30 cans of sliced mushrooms draws awkward stares.  The solution, of course, is to order in bulk via Amazon.  Have done this many times, trying out different brands, etc.  I'm almost certain I'd purchased this exact product in the past with no issues...but this latest shipment brought with it a harrowing ordeal involving smelly mushrooms and untopped pizzas.<br /><br />At first I thought I might have gotten a bad can, so I tossed the first stinky one.  Then the next one smelled just as bad.  Now - the smell isn't a rotten smell or an unnatural smell.  The best way I can describe it is a combination of normal canned mushroom smell and... horse shit.  If you don't know what horse shit smells like just imagine dog shit with a lot of hay and some mud mixed in.  So I stopped there and made my pizza without toppings.<br /><br />The next day or two when I made another pizza I decided maybe my sense of smell had been off before and to try opening another can of mushrooms from the same case.  Same fecal smell.  Even after extensive rinsing it smelled like I had been rinsing the mushrooms in an unflushed toilet bowl.  I had my wife smell the can (oh, she LOVES being asked to smell-check gross stuff...actually, no).  She agreed with the horse shit description.  I put the remaining cans back on a high shelf far out of sight.<br /><br />When next I went to the grocery store (actually, Target I think) I got a couple cans of Green Giant sliced mushrooms and later when I used them on a pizza they smelled totally normal and free of ungulate diarrhea.  You can see in the attached image how one of my normal pizzas comes out...with normal mushrooms.<br /><br />So I'm highly disappointed...and it's left me feeling unsure of any Giorgio mushroom cans...and unsure about any organic mushroom cans...and just about canned mushrooms in general.  I like to use fresh when I have them (like, as I write this)...but most of the time when I make a pizza I use canned shrooms.  But I feel deeply scarred by this turd-infused experience and may have trouble trusting any canned mushrooms for a while.  Which is definitely going to cramp my style pizza-wise.  LAME!<br /><br />(In case anyone is wondering, this is not a joke, even if it may be funny to laugh at my stinky mushroom ordeal.  I lived it and I have the battle scars to prove it.)",Negative
"I agree with the other reviewer, the preparation alone with these noodles would cause me to give them fewer then five stars. However, if they tasted like regular pasta with only 40 calories a bag, I could deal. Unfortunately, they are disgusting. I am a big fan of the cookbook author/food blogger Hungry Girl, and she uses these all the time so I had to try them. Needless to say I was very disappointed. They were very chewy (she told her fans this, so I was prepared for it), smelled nauseating when I opened the bag (rotting vegetables or fish smell maybe?), and had a bizarre taste. Regular pasta just kind of works as a texture filler for dishes, but these noodles had a strong and weird, chalky flavor. I will NEVER, EVER buy them again and will just settle for eating pasta dishes made with whole wheat noodles only once in a while. If you still feel the need to try them, I'd recommend buying only one bag until you know whether or not they are for you.",Negative
After following the directions to the t I was completely unable to stomach this product.  It was a little crunchy and very jelly-like.  This was just a huge waste of money for me and very disappointing because I was really excited to think I had found such a low calorie substitute for regular pasta.,Negative
"These look like noodles, but after that there is no comparing this product to pasta.  The texture is rubbery and there is no flavor.  If you love pasta, you will not love this product.",Negative
"Blah!  My baby didn't like it, then I tasted it and it was awful.  It is NOTHING like what you might expect.  It's like bland goop with a faint hint of unseasoned over-boiled chicken.  What, is the theory that we should give our babies nasty food simply to take advantage of the fact that they have nothing to compare it to?  I didn't even feed it to my dog.",Negative
My girls hated it.  They gagged as soon as they smelled it....and so did I!  So gross!!  Like dog food but worse.,Negative
"My baby is ready for some new foods in her diet so I decided to give Gerber 2nd Foods a try. Gerber 2nds is vastly different from the other brands of 2nd baby foods that we have tried. The other brands seem to be similar in consistency. There is really no difference in the consistency of Gerber 1sts and 2nds. The difference is that 2nds includes turkey, chicken and beef and 1sts are all fruits and veggies. My baby did not find Gerber 2nds appetizing. The color and odor of the chicken is also nothing like actual chicken. I placed the lid back on the jar and refrigerated the jar since I was hoping to try it with her for another meal. The next day I got the Gerber 2nds jar from the fridge and reheated it. When it was reheated the food was so runny that she could have drunk it from a bottle. The consistency does not keep from one day to the next. If you're looking for a baby food with chicken, turkey, or beef then I would recommend that you try Beech Nut Stage 1. My baby loved the Beech Nut turkey, chicken, and beef. The only problem is that the major grocery stores in my area do not sell Beech Nut. Next trip that I make I plan to stock up on the Beech Nut!",Negative
"I have already communicated with the See's company about my disappointment in the item they sell as truffles.  My definition of Truffles and See's are not the same.  The candy they sent was delicious and I ate it all, but it was not what I expected i.e. round chocolates filled with various flavors of chocolate ganache.  The item See's sells as truffles was a box of assorted soft centered chocolates of various shapes.  I may buy other candy from See's in the future, but certainly not truffles.",Negative
See's makes delicious chocolates; close to the best; but their chipping charges make each purchase a total rip off. I think that every one should boycott See's for that reason.,Negative
"I have been giving my senior dog these pill pockets for about two years now.  Up until recently they've been great.  However, they seem to have changed the formula and now she hates them.  I have to shove them down her throat and often get bit in the process.  Because I have to give her so many pills a day, I buy them in bulk and now have a closet full of these losers in every flavor. So disappointing.",Negative
"I order a 6-pack of large dog chicken pill pockets every month.  The vendors vary; I buy from whichever vendor offers free shipping.  The last time I ordered, the pill pockets were all crumbly and torn inside the packages.  They weren't dried out; they were just torn up.  I had to mush our meds onto the pill pockets and mash shreds into a ball to get enough to cover the meds (my dog takes about 5 pills per meal, poor baby).  Anyway, every pouch was the same way.  I made sure to order from a different vendor this time even though it's hard to see how the vendor would be at fault for the product.  Regardless, I've never seen this before and I hope not to see it in my next shipment; if I do, back they go!",Negative
"Most of the pill pockets have arrived crumbled or partially broken.<br /><br />The problem is the pocket dough is so inelastic that it falls apart at the slightest touch.<br /><br />Pill pocket needs to go back to the drawing board and come up with a<br />pocket worthy of its name.  It can't be that hard to create a dough to form a sturdy, malleable pocket.",Negative
"I must admit these do work for getting your pets to take pills - 2 very finicky dogs who almost always spit out their pills in any food did scarf their pills down when put in these. However, after only 2 pills (separated by 8 hours), one of my dogs (8 month old puppy) became violently ill about 2 hours after the 2nd pill pocket with numerous episodes of explosive diarrhea and vomiting (ultimately very bloody after 12 hours). It ended up costing us money for a vet visit and medicine to get the dog to get well, and a major scare that the puppy was going to die (could hardly move after 18 hrs of this). The medicine was not new, nor any thing else changed, so I presume it was due to these (certainly not going to try them again to see). Our other dog (adult) did fine, however. Maybe it should just not be used for puppies, or maybe it's just an unusual reaction, but if you google ""pill pockets diarrhea"", you will see this is an occasional known side effect.<br />Would suggest trying just one of these (or half of one) each of the first few days to make sure your pet is not intolerant of these. 1 out of 2 for me was not good odds.",Negative
"Prior to ordering I misunderstood what truffle oil is... I warmly encourage potential buyers first to google ""truffle oil""--you'll discover that there's no such thing. The ""truffle essence"" put in this and other truffle oils is a synthetic ingredient, whipped up in a lab, that mimics just one flavor of truffles. The aftertaste this (and any truffle oil) leaves is chemical. In order to make it work in a dish, you'll have cover it with garlic and other seasonings: basically, hide the flavor.<br /><br />There are some oils available through Amazon in which actual truffles are infused, but the problem is that oil doesn't easily absorb real truffle essence, so the presence of authentic truffle flavor is very weak and nearly undetectable.<br /><br />If you like this artificial flavor, then the price is right ($). But if you want real truffle flavor, get the real thing ($$$).",Negative
Was disappointed with this oil.  Not much flavor and had to use a lot to make up for the lack of taste.,Negative
I guess my palate is not as sophisticated as I had thought. I'm a rather adventurous diner but this truffle oil really cashed me out. I tried it on scallops and pretty near had to trash them. I have no idea what amuses people about truffle oil. I gave mine away (ananomously).,Negative
"I am a total sucker for kitchen gadgets, but this just goes too far. The price is insane for what is essentially a glorified ice cube tray, which does not work as well as your basic ice cube tray. It's difficult to get the cubes out of this tray, it has an odd shape that wastes space in your freezer, and it makes 2 ounce servings, which are fine if you know you want 2 ounces, but I prefer to make 1 ounce sizes so that I can combine different flavors, or make just 1 (or 3) ounces if my baby is not as hungry and I don't want any waste. The only reason I gave it any stars at all is because of the lid - that IS handy, I must admit. But you can buy ice cube trays with lids too, that will actually fit in your freezer and stack well. TOTAL WASTE OF MONEY. Okay, it IS cute. I wish it wasn't so cute...",Negative
"This tray is huge, bulky, and awkward in the freezer.  It makes 2 oz portions, which are fine if you want to feed your baby 2 ounces of the same food, but I like to combine one ounce of this with one ounce of that.  Also, the cubes are fairly impossible to pop out of the tray.  You can run it under hot water as other users have done, but that makes a big wet avocado-ey mess.  I prefer to use regular ice cube trays with some saran wrap on top!",Negative
"My daughter wanted 3 of these so she could make my 1st grandbaby her food. I bought them and then 3 boxes of the One Step reusable stackable Fresh and Freeze as i thought the latter would be better.<br />These are hard to remove when frozen and you end up touching the other sections and contaminating them. You have to run hot water over the section you want to remove. You cannot see thru the lid if you put different food in a container.<br />These are way too expensive when you can buy the other Fresh and Freeze by One Step Ahead that can go from the freezer, microwave then the dishwasher.<br />I do not recommend wasting your $$$ when yoy can have the same results with ice cube trays covered to freeze than placing them in baggies. Idea is to make the food freeze it and leave it until ready to use:)",Negative
"I bought one of these thinking I would try it out and go back for more if it worked out.  They are cute, but I won't be buying more.  The Stay-Fresh Baby Food containers are MUCH better and cheaper.  The Stay-Fresh containers each hold 2 ounces and can go straight in the microwave.  Once the food is frozen I find it difficult sometimes to get the portion of food out of the Beaba container.  Not the best design and totally overpriced.",Negative
"These food trays are terrible. I requested them in my baby registry, and thank god I only got one. It is very very difficult to scoop the frozen food out, and frozen food even bends spoon if you try to spoon it out. I'm donating it first thing in the morning. I highly recommend purchasing single food pods that you can just toss into a lunch bag and go, and defrost independently wherever you are.",Negative
"Unfortunately, Made in China. I do not trust their manufacturing standards.  Looking for an alternative....",Negative
This listing sells the freezer tray for nearly $50 when all other retailers sell for 19.95. Make sure you look before you buy.,Negative
"The seeds sprout well, it is true, but there is a bitter taste to this mixture. I use them on sandwiches and I thought there was something wrong with the non-fat mayo. Plain alfalfa sprouts taste much better.",Negative
"Having just successfully grown two kinds of seeds, using the same technique, these immediately mildewed. They came with no instructions, except to look on the Web. On his site it said instructions are expensive, and would be posted in a few days. I.e., there are no instructions for this mix as far as I could see. I have news for you Todd, in the last company I worked with we provided BOTH written instructions with the product and a Web site. Instructions are for a customer's convenience, not yours, Todd, and are not omitted so that you can save a few cents.",Negative
"I hate to say this, but this snack is terrible. No onion flavor what-so-ever.  All it does is gum up your teeth.",Negative
"Don't waste your money on these.  These are practically flavorless, yet still feel a little greasy in your mouth.  Yuck.<br /><br />If you're looking for some great onion-flavored snacks, just buy the Alexia Onion Strips.  They're light years ahead of these.  Seriously.",Negative
"I paid $15 for Kit Kat 4pk 70% Cocoa Dark Chocolate and received ONE pack, not four. When I queried the company, they ignored me. Unless you are comfortable paying $15 for a small candy bar, I would avoid these guys.",Negative
NISSIN INSTANT NOODLE<br />CHICKEN FAVOR X 12 Packs<br /><br />The above item was sold by JVS thru Amazon.com  It written in the product description is MADE IN JAPAN. But when I rec'd that pkg of Noodle is written MADE IN HONG KONG. I e-mail to request Instruction of return twice within two weeks. NO Reply! I return it any way in the third week. They should have written Return Policy in place or reply my e-mail within 48 hrs!,Negative
"This noodle is not made in Japan, is from Hong Kong, the price in supermarket is about 0,45$ each. Please be a honest seller!!!!",Negative
"This stuff is ok, not great but not bad. Trying to find anything made of real ruffle and only real truffle is futile. As far as I can tell, and from my research, no company in the world makes a truffle oil that is only made with real truffles and tastes ok. This stuff is only good for using at Olive Garden.",Negative
"I have had real truffles only once that I can recall, and that very old memory is of a sublime taste.  The slippery terminology used for 'truffle' oil gave me pause, but I decided to take a chance.  To me, ""infused"" implies that something has been marinated in a liquid, not that a chemical has been simply mixed in.  Sure enough, the ingredient list on the bottle is limited to olive oil and truffle ""aroma.""<br /><br />When I opened the bottle, I could only detect a garlic-like aroma, pleasant but not sublime.  I first tried adding 1/4 teaspoon to a small serving of scrambled eggs, and could detect nothing.  Today I made a 'two egg' (1/2 cup of eggbeaters) omelet flavored with tarragon and filled with simple sauteed potatos, scallions, and mushrooms.  I drizzled on a full teaspoon of the 'truffle oil' after the omelet was set, immediately before filling and folding it.<br /><br />Again, I could discern no flavor or aroma other than the above ingredients.  I rated this at 2 stars rather than one on the charitable assumption that a younger nose might detect some sort of aroma.",Negative
"I ordered this product and the Urbani white Truffle oil and it arrived broken because they shipped it in a box with nothing inside to protect it. It was just 4 glass bottles thrown into a box and shipped. Also there were no markings on the box to say it was fragile or that there was glass inside.  When I tried to go online and return it I was told the items were not returnable.  So I just bought some expensive, broken, oil.  I will not5 buy from this again and would advise everyone else to do the same.",Negative
"I've been on a ginger ale kick lately and switched to diet since every brand of regular ginger ale I can find sweetens their drinks with high fructose corn syrup instead of just regular sugar. Anything made with or from corn makes me ill, so I've been drinking. I've had the diet Canada Dry version, as well as various store brands from Brookshire's, Albertson's, etc. I ran to the grocery store near work today to pick up something and grabbed a six-pack of Vernors as there were no other options for diet ginger ale.<br /><br />The after-taste is almost like saccharine, even though it is sweetened with Aspertame. It is reminiscent of TAB soda. The taste of ginger ale is there, but there is a chemical-esque taste as well - almost soapy.<br /><br />I won't be getting this brand ever again.",Negative
"Ew...I love Canada Dry and Schwepps, and I decided to try this brand because it was cheaper and it looked authentic. Not sure how the regular (non-diet) kind compares, but this tastes so diety--it's gross. I usually drink diet soda and don't mind the taste of diet coke, diet dr. pepper, diet sprite, (other diet gingerale, too) but this is REALLY GROSS. don't get it! You can definitely taste the ginger, but the overly saccharine taste ruins it.",Negative
"Tastes like pine needles!!! I've had other earl greys before and never have I thought I was drinking pine needle tea (Another reviewer said it was a bergomot flavor, i'm not educated enough to know)...  I bought this for my wife who can't have caffeinated varieties, and I can say i'm not a big fan.  The English Breakfast decaf is EXCELLENT.  I prefer my tea black, hot or cold, but this earl grey is not tolerable unless drank with a splash of milk and sugar (splenda for me though). It is undrinkable as iced tea.  I'd return this if i could. Avoid this at all costs, young jedi.",Negative
"I was sent English Breakfast tea in a Decaf Earl Grey Box.  The incorrect k-cups were in the wrong box and strewn haphazardly in the box.  It seemed rather unprofessional, like someone had just thrown what they had in their kitchen in a box and sent to me.  I am not happy to say the least.  Amazon customer service was wonderful and refunded me.",Negative
"I received my order of Twinings Earl Grey K-Cups today and anxiously tried one tonight. Wow, I am disappointed to say the least. Funky smell, taste and aftertaste compared to Bigelow's Earl Grey. Now I have 49 K-Cups that I don't want. Not all Earl Grey's are created equal.<br /><br />Edit: I mistakenly left this review for the decaf Earl Grey and I ordered the regular blend. Oops",Negative
"This is the first K-cup and Tea product from Twinings that no one enjoyed in our family. If I could have returned it, I would have after the first cup, but this item is not returnable.",Negative
Was led to believe that this product was individual tea bags not loose tea which requires special brewing equipment and now I'm stuck with product I can't move.  Chef Joseph,Negative
"Great for eating straight out of the box, not great for recipes requiring melted chocolate. Does not melt well, tends to dry out.",Negative
"Although the description states that the salt-free version of Cavender's contains no msg, BEWARE. I sprinkled a little of this on beef last night while cooking it, and my intestines are still talking back to me 12 hours later! 'Flavor base seasoning' and 'five other spices' are both mystery ingredients in this mixture, that probably contain msg. NOT FOR MSG SENSITIVE PEOPLE!",Negative
"I love Greek food and was excited to find this product with all the positive reviews since I don't cook a lot.  I took one reviewer's advice and bought some at Wally World at a considerable savings.<br /><br />My first (and probably last) attempt was chicken breasts, chick peas and sweet onions in a slow cooker.  I poured on the seasoning as I added each layer (onions, seasoning, chick peas, seasoning, chicken, seasoning, chick peas, seasoning, chicken, seasoning) to the extent that I though surely I had overdone it.<br /><br />The result was tasteless.  There was no flavor at all.  It's not that it wasn't flavorful enough, it was flavorless.<br /><br />I confess that I grew up in a household where we ate ""world food"" all the time, we just didn't know what it was because we had no cable TV and there was no FoodTV back in the dark ages anyway.  I live in an area where authentic ethnic food is everywhere.  Maybe my taste buds are completely fried (I do like me some spicy hot anything!) but to me this has less character than a moderate sprinkling of plain old black pepper, which is no character at all.",Negative
The Salt free version has a very acidic taste that melts when in contact with your mouth.<br />Just my two cents ...,Negative
"Some of the other reviewers noted that they still had reactions to this product.  Look at the ingredients - any sort of hydrolyzed vegetable protein contains MSG.  This is a trick used by most companies in the food industry.  There are like 25 different names for MSG- or free glutamate-containing substances, and they just hide it under a different name  (Google ""Other Names for MSG"" and you will be appalled).  Unfortunately the FDA does not require any real disclosure on labels - MSG can also be labeled simply as ""spices"" or ""natural flavors.""  It's safe to go ahead and assume that any flavor base seasoning such as that used here will have some type of MSG in it.  If another processed product such as flavor base is used in creating a new product, the ingredients in the component product (e.g., flavor base)are not required to be disclosed on the label. At least this manufacturer had the decency to list what was in the flavor base.",Negative
"As a treat to our 2 year old ACD mix, we bought this bone for her.  She loves her nylabone durachew (much to my dismay) and we were aware that this one was actually edible before we bought it.  We don't often give her treats like this, and she really seemed to love it.  So much so, in fact, that the entire thing was nearly gone within 10 minutes..... and we purchased the largest one - the one with the first on the end since our dog is 50+ lbs.<br /><br />I had a bad feeling about it, and a few hours later, it was confirmed.  My dog started gagging and then vomitted.  She ate it at about 4pm and got sick around 10pm.  Slept through the night, although she woke me up a few times, and was still licking her mouth and gagging the next morning.  I don't know if it's because the bone is really rich and she's not used to it, but I wouldn't recommend it unless it's a product you and your dog are already familiar with as it was our experience that it made our dog ill.<br /><br />If you do purchase this product, definitely make sure you watch your dog with it - if they're eating it too fast, consider taking it away so they don't devour the entire thing in 10 minutes like ours did.",Negative
