Text,Sentiment
"The taste is very good, but I would think a microwave product would be more convenient. I didn't heat the sauce, just poured it over the rice.",Neutral
"I was like, wow whatta huge package of tea!  when it arrived.  The taste is good.  I like plain dark tea, iced.  The flavor is nice.  I would like the ingredient list to specify what kind of black tea it is exactly, but I do believe it's organic and it tastes good.  I appreciate Paul Newman is helping kids with my purchase.",Neutral
"Someone here mentioned that this tea is ""more pleasing to the palate than your average bagged tea"". Actually this is the exact reason why I don't like it. It's too mild for my taste. Tea should have a distinct flavor, but sadly this black tea doesn't. I wonder if any of the delighted reviewers of this product ever had a cup of really good black tea. Probably not, because this product essentially makes a cup of slightly tea-flavored boiled water.",Neutral
"Good product, but our dogs prefer some of the other ones out there.  Recommended, but not as highly as other products",Neutral
"Just received my order yesterday. Four bags of tea, all with a ""Best used by"" date of Jan. 8, 2012. That's less than three weeks from now.<br /><br />According to Yamamotoyama's quality assurance department (I called them), the tea is 1-1/2 years old.<br /><br />This is old tea and it's going back to Amazon.<br /><br />UPDATE: Tried to return it and Amazon has a ""no returns"" policy for this item.<br /><br />Thanks Amazon!<br /><br />UPDATE: I contacted Amazon customer service and they issued a refund to me. Upped the rating to 3 stars for the prompt customer service.",Neutral
"I am a bit disappointed. If I had to choose again I would have purchased the Palacios brand. It has a better taste, and better consistency.<br />This one is Cantimpalo style, but not close to Cantimpalo at all. I would call it Chorizo Mediocre instead of Superior. I wish I could say something better, but I did not like it.",Neutral
"I love Earl Grey. I love Zhena's Earl Green. I do not love Zhena's Earl ""Greater"" Grey: it is not greater. There's very little bergamot flavor, at least in the batch I got. In fact if I didn't know it's supposed to be Earl Grey I'd say it's only a fairly good black tea with no bergamot at all. Even just opening the tin, I got no whiff of bergamot, and certainly there's none in the finished tea, even using double tea bags. Maybe I just got a bad batch, but although it's passable tea, it's very bad Earl Grey.<br /><br />For real Earl Grey, I strongly recommend The Republic of Tea's ""Earl Greyer."" It is by far the most delicious Earl Grey I have tried. Unfortunately Amazon doesn't (yet?) carry the tea bags, but it is worth the trouble of a loose tea, to have actual Earl Grey (bergamot) flavor in your Earl Grey tea.",Neutral
"This is the best alternative to feeding your dog a natural raw diet.<br />But it is WAY over priced. You can make your own raw diet for less than $1 a pound. Sorry but $10+/lb is not a good bargain. You can buy human grade cuts of raw fresh meat for WAY less than that. Even Lamb.<br />Good philosophy, not practical.",Neutral
"The food is great, but the bag that I got from amazon seemed very stale - half of it was smashed to powder, and you can get a better pricess elsewhere.",Neutral
This granola is quite tasty but is very soft. Granola for me needs to be crunchy not chewy even if it is gluten free. I haven't found a better alternative yet but will not be purchasing this brand again.,Neutral
Great to have for breakfast or as a snack with yogurt! Mom loves it for her gluten sensitivity. Would also reccomend to anyone with similar issue!,Neutral
"We tried this because my son loves enjoy life triple berry GF granola. And I liked the fact that it had extra fiber, but he didn't care for it too much. I love pretty much all bakery on main products, but I wish they made just a honey or type of granola without nuts, for kids",Neutral
"Like a previous reviewer, I, too, am concerned over the product being made in China. It looks like a very healthy product and my dog loves it but I only care to feed my dog US-based products so that I can ensure the high quality that he deserves.",Neutral
"My dog loves everything about these Dog Treats. <a href=""http://www.amazon.com/gp/product/B0017TONPG"">Smokehouse 100-Percent Natural Duck and Sweet Potato Dog Treats, 16-Ounce Reseal Bag</a> The order was delivered in a timely manner, in excellent shape.  The only downfall is I found the same thing at my local grocers for $5.00 less, after the fact :(  Other than that, it was a good purchase, but, needs to be cheaper to stay competitive.  I will do my homework next time to make certain of the cost.",Neutral
I did a search for treats made in the U.S.A. these came up.  Are they made in the U.S. or not???,Neutral
"I'm ALWAYS looking for great deals on low or no sodium organic food. This is very good if you like very basic, healthy, no frills, organic food. Only real complaint is that it's a little skimpy and you definately need to make a salad on the side to get ""filled up"".  Also, when you buy in bulk like this you save close to a dollar a can compared to what my local supermarket charges for these.  It's not worth the price that way.  It's just barely worth it to me at the usual price (in bulk) that Amazon sells it for. Health Valley should lower the price just a bit or add more noodles and vegetables in the can.  I'm pleased enough overall, though,  and am going to continue to buy for now.  Peace and all good things, L.",Neutral
"I grabbed a bag of this when it went on sale at the local market and, although one of my cats really likes it, I can't stand the smell!  Honestly, it smells like horse doo.  Whenever she jumps in my lap after eating this stuff, it about makes me gag!  It has to be the strangest smelling cat food I've ever used, which is why I wanted to write this review.  Just thought it was rather strange. I don't plan on buying it again because of that - the smell is Blech!  It isn't her favorite food, but it's tolerable, especially if mixed with a little meat.  The protein content isn't as high, only 30% because it's for the indoor cat.  I would recommend it for that reason because it does help with the weight factor. Just be careful,your nose will have to be made of steel to get past the smell!",Neutral
"While my family really enjoyed the country ham, they were not fans of the bacon at all. It had a little bit of hard/rubbery texture, even though it was cooked in the oven. We prefer a thick cut bacon that reminds you more of ""meat"". This cooked up more like a jerky. The flavor of the bacon wasn't there either, just didn't seem ""right"".<br />Thought the price was a little high for what you got as well.",Neutral
These bones splinter extremely easily for Medium to Large Dogs!  I would only give them to Toy or small dogs and with careful supervision.,Neutral
"Carbquik delivers exactly what it says: a way to make your food significantly lower in carbohydrates without compromising the taste. They provide some basic recipes, but as we all know, the fun of it is experimenting and tweaking a recipe to fit ones taste or develop your own.  I would highly recommend this product for those on a low carb diet or anyone who is diabetic. It will only enhance your quality of life ;o)  That being said, it would be beyond foolish to buy this product from Amazon's site. Bear in mind, I'm a HUGE Amazon.com fan and order primarily from them; usually 2-3 times a week as I am disabled and not able to leave the house very often.  I would give Carbquik a 5 star rating, BUT do NOT buy from here as this price is ridiculously high. You will be paying around twice as much here as you can get it on Netrition.com and that is with shipping costs. Currently this costs $11.99 with a flat rate of shipping of $4.95 for all you order. Significant savings. Hope this helps all that is considering this product.  And Amazon??? Let's quit with the underhanded gouging.",Neutral
We made the biscuits per the box recipe and they were tasty and eased my bread craving.  I did pay the full price 20-something listed here on Amazon and it's half price at another website which specializes in low carb food.,Neutral
This item does make fairly good baked goods but not worth the high price in my opinion.  Does not compare with regular baking four at all though.,Neutral
It's really expensive and doesn't taste all that good.  The cheddar biscuit recipe is about the only thing that was edible that I could make.  I have a box that's been sitting untouched in the pantry for the past year.,Neutral
taste not bad. I added cinnamon and nutmeg for pancakes. They were flat and not fluffy.,Neutral
"These dried peaches were not too bad, but when compared to dried apricots, which I love, I would have to say they were a little over-dried. I had to chew them for a long time before I could swallow them.  I actually bought them to use is a recipe for peaches and cream cookies I saw on the food channel.",Neutral
"because i enjoy this manufacturer's dried apricots and plums so much, i thought i would give the peaches a try; however, i was disappointed.  they were not all sweet, and some of them were so dry they were hard to chew.",Neutral
"""Van Houtte Cr&egrave;me Brul&eacute;e Coffee"" is OK once in awhile, but I wouldn't buy it on a regular basis. 3 stars.<br /><br />""Van Houtte Chocolate Raspberry Truffle Coffee"" is a notch above this one.<br /><br />But I recommend ""Van Houtte Cafe, Costa Rica Tarrazu (Light Roast) Coffee"", it's not flavored, but it's my favorite right now.",Neutral
This selection was somewhat of a disappointment. The taste was good but it could have been a little stronger to suit me. The flavor is just a little too subtle.,Neutral
"I bought a 48 pack of this through Amazon when it was on special.  I normally drink medium blends and stay away from flavored but my wife likes the flavored coffees.  Her favorite is Pumpkin Spice from Green Mountain.<br /><br />What we found is the flavor of this was artificial.  I almost think it tastes a bit like maple syrup.  Too sweet...it would be better with less of the flavor.  I tried making it on the largest cup setting on the B70 but that just waters down the coffee.<br /><br />If you like the flavored liquid coffee creamers, this might be something you will like.",Neutral
The coffee is good but I think that the creme brulee flavor is lacking....,Neutral
"recently tried the choc raspberry k cups.  I am not fond of the flavor.  It smells delish, but, definately not enough chocolate flavor for me.  I find that by combining a hot chocolate k cup, along with a bold coffee, I get the desired flavor that I enjoy.  For someone who enjoys a hint of flavor, the VH chocolate raspberry truffle k cups would be excellent. Thank you.",Neutral
"A sample of these Van Houtte ""French Vanilla K-Cups"" were included with my <a href=""http://www.amazon.com/gp/product/B000AQPMHA"">Keurig B-40 B40 Elite Gourmet Single-Cup Home-Brewing System</a> and, sadly, it was fairly disappointing. This seems to be a ""hit-or-miss"" flavor since there are so many positive reviews and a scattering of those who, like me, don't like it.<br /><br />When made on the ""Large Cup"" setting, the French Vanilla flavor was weak and slightly artificial tasting. It isn't really bad or undrinkable, but I will not be buying this flavor in the future.<br /><br />CFH",Neutral
"I drink my coffee black and like some flavor now and then, but with this I need to add cream and sugar to enjoy it.  But, when I do add creamer, it is very nice.",Neutral
Good coffee just not my style.  I gave it a try with the reviews but it's not for me.  I would give it 5 stars for the aroma!!,Neutral
"I have liked all of the Van Houtte Kcups I have tried; except this one. Though the coffee wasn't bad in itself, I could not detect and vanilla flavor at all. Though this blend was smooth and had little to no bitterness; I expected a vanilla like flavor and detected none.",Neutral
"I actually thought I was buying the Van Houtte vanilla coffee k-cups that I usually purchase and I overlooked the description of ""light."" It certainly is. You can barely taste the vanilla. It's good coffee, but if you're looking for a real vanilla flavor, go with the Van Houtte k-cups that are in a darker yellow package.",Neutral
"Nothing was truly 'wrong' with this, it's just that there was very little Creme Brulee flavor that I could detect. These Keurig cups aren't cheap, so I expect them to live up to their description.",Neutral
"I was always a big fan Of Gloria Jeans Raspberry chocolate beans as they made a wonderful cup of coffee and the house smelled so good just from having the beans around.  When I saw the Van Houtte Chocolate Raspberry I ordered it hopping to have the same great flavor and aroma.  I opened the box and no aroma, thought ok they are packed so well the aroma can't excape.  I brewed 2 cups 2 different sizes.  Smelled good while brewing.  This coffee is not strong and is very smoothe but all I could taste was the raspberry, no chocolate at all.  The next cup I actually added some chocolate milk to hoping for the chocolate to come through.  No go, that didn't even help.  If you want a raspberry flavored coffee this is good for that, but don't expect any chocolate flavor.  I have had my Keurig about 4 years and have gone through some coffee so I know what I enjoy and this isn't it and now I have 4 boxes to go through.  Maybe Van Houtte brand isn't for me.  I love Emeril's the best and maybe down the road they will get Gloria Jean's Rasberry Chocolate?",Neutral
"The title says it all, the flavor is just ok, no real OOOOO factor.<br />It doesn't really taste like creme brulee, for those who know that that tastes like.<br />It's kind of caramel-ish with a burnt aftertaste, not my favorite.<br />We're stuck with a whole extra box that we'll probably only drink when we're desperate.<br />If you want a GREAT cup of dessert coffee go with Timothy's German Chocolate Cake, you wont be disappointed!",Neutral
"I love bold strong flavors and this is not quite there.  The raspberry fragrance is fantastic!  The chocolate is not present in the taste or the fragrance.  If smell alone will suffice or you like mild coffee, this one is for you.",Neutral
"A while back, I ordered this product, and when it arrived I found that the coffee was a ""Light"" blend. The coffee was good, however, I prefer a medium blend coffee. This time when I ordered, I checked the listings closely, and noted that this coffee was listed as  ""Medium"". To make a long story shorter, the coffee arived, and it is a ""Light"" blend again. Fool me once, shame on me. Fool me twice and shame on you. I will not reorder it again.",Neutral
"This is a super easy puzzle it took my standard poodle who is about 6 months old about 3 minutes to figure it out the very first time. So I don't think it makes the best puzzle, but it is amazing at slowing down chow time.  I fill all four compartments up with kibble.  I holds about 2 cups of food, and it extends eating time from 2 minutes to 10 minutes.  Which means less gas for my dog and sweeter air for me.",Neutral
while a great idea my 2 puppies are scared to death of this thing.  hopefully in the future it will change.,Neutral
"This kept my dog's attention for a couple minutes the first few times we used it, but now she has no interest.  I think my 2 year old enjoyed it more than my dog did.  It seems to slide around too easy and our dog has a tough time getting the yellow ""cups"" out.  She's not overly food driven, so that may be part of the problem.  Guess we'll try something else.",Neutral
"It's a good feeding mechanism for my dog who scarfs food, but as far as a toy that challenges her, it's a cakewalk.  It's a great start for Kyjen to start marketing to people that love Nina Ottoson but don't want/can't spend $40 on one toy.  I will definitely try the other Kyjen games and see if they are more challenging.",Neutral
"Not a bad starter puzzle, especially for the price.<br /><br />My Lab/Border Collie had it totally figured out within about 20 minutes, so it wasn't super challenging for her. She had more issues with the cups located in the ""palm"" section of the paw. It was hard for her to get her mouth on them, and almost impossible to ""slide up.""<br /><br />The primary complaint I have with this toy are the yellow cups. They are flimsy and could be easily cracked into pieces with very minimal effort for a decent sized dog, or an aggressive chewer.<br /><br />DEFINITELY do not leave your dog alone with the toy. (This should go without saying..but...)<br /><br />Would I recommend the toy? Maybe. I think it would be ideal for medium sized dogs that aren't too smart for their own good. (If your dog can unscrew things, open doors, drawers, etc..then you may want to go for a more challenging toy. I wish I had of.)",Neutral
"clearly the more expensive puzzle games may offer more, but for what you pay, this is nice.  My dog enjoyed it, and caught on after a try or 2.  at first she took the yellow cover and ran... thinking that was the prize, but i called her back to show her the treats, and then it was on!",Neutral
"Nice product, but just too easy for all three of my dogs. The compartments are fairly small - so this would be best for a medium to small dog. This might be a great thing to use if your dog eats too fast... you could put their meal in all the compartments.",Neutral
"My toy poodle was quite interested in this toy, but it proved difficult for him to play with.  He has a small mouth and it was hard for him to pick up the yellow pieces to get at the treats.  It was also hard for him to rotate it on its base to expose the other treats.  I think this is a fine toy for bigger dogs, but Liam is only 7.7 lbs.  My husband also didn't like all the noise.",Neutral
My dog loves this product and it didn't take him long to figure it out.  Which is the issue.  I don't really know if it works his brain much since he has it mastered...,Neutral
"It is fun for my toy poodle, but the yellow ""caps"" are too large for him to get his mouth around to remove them. He does enjoy moving the ""cover"" around so he can retrieve the treats.",Neutral
"My morkie loves interactive games. Make sure you take notice of the dimensions, it is larger than I expected. As one of the other reviews stated, my small breed cannot get his mouth around the yellow pieces, but is able to get them off with abundant effort via scratching and using his nose. As smart as my lil guy is, he gets the yellow piece off and thinks his reward is being able to play with it. But it was his first attempt and we're working with him, showing him the treats are underneath. He was continuously excited and determined to figure out the game. I expect over time he'll get better with it and the learning process in itself is fun.",Neutral
"Paw Hide- she sniffed a little and went straight to the covers and after she got one off trotted away like that was the prize! I showed her the treats and she proceeded to get them all. She figured it out pretty quick. I use it as a more challenging way of dispensing treats now.<br /><br />Star Spinner- she spun the thing and figured it out pretty quickly. Not much of a challenge there. Still, a fun way to dispense treats.<br /><br />Treat triad- this one was the most challenging, as it has 2 parts to it. She turned the red part around and then went to open the containers. Therein lies the rub. IMO, the container cover extends too far down so as to make it very difficult for her to grasp it with her mouth or her paw. She was unable to get a grip on it so she could not get to the treats. She didn't like this one.<br /><br />Overall, I don't find them to be that challenging, except for the Treat Triad but that one, I think, has a design flaw. Its not mentally challenging but physically so. I'm not sorry I got them but I expected more.",Neutral
"This is a good product, my dog opened the doors twice and found the treat.  After the second time she just picked the toy up and turned it upside down till the treats fell out.  For a small dog it might work better",Neutral
"I bought this as a birthday gift for my dog.  The plastic is pretty thin.  He loves tennis balls and playing fetch, so I thought it would be a great brain teaser.  He figured out how to lift the doors to get at the tennis ball, but when he goes to grab it, it ends up rolling back into the trunk and over to another hole.  Then he just gets irritated.  It slides easily on the hardwood floor, so he ends up pushing it around the room trying to get the ball out.  We put it on a rug to keep it from sliding around and then the doors don't open as easily.  I'm going to try to put some rubber slip grip stuff on the bottom to see if that helps keep it in place on the hardwood floor better.  He tries to dig the tennis ball out of the top opening since the doors don't work too well and then he ends up knocking the whole top portion off.",Neutral
"No seriously, she is.  My dog's ""grandfather"" (my Dad) sent this as a first birthday gift. I videotaped it - 1st time, 23 seconds, including eating 4 treats.  She moved 1 piece with  her nose, ate treat, one with right paw, ate treat, one with left paw (she's ambidextrous), ate treat, and moved last piece with her nose, ate treat, ta dah!!  It was pretty entertaining. It won't slow down treat eating for her, but I can show her off. And it is very durable. I will try some of Kyjen's harder puzzles!",Neutral
"This product is so light weight. It is easily tipped over. The plastic is not very heavy and if the dog is very rough with it at all, the doors can snap off, even break off which was the experience that I had with the first one I owned.<br />I would not recomment this product.",Neutral
"After the first go-round, my little mutt knew exactly how to get at the hidden treats.  Treats are always welcome, but I think she gets more fun being put in a ""sit"" and watching me move around pretending to hide a bon-bon in various places. She's learned that it won't usually be in the last place I stop - but in which other one? Dogs are as different as the rest of us, but seems to me that only a rather slow dog or a lovable-but-dumb one would find this toy mentally challenging after the first time or two.  I give it three stars for their sakes.",Neutral
My dogs have enjoyed this toy but they lift a flap and try to rotate to toy to get the treats versus lifting each individual flap. Sometimes they get one or two treats then lose interest.,Neutral
"I am a diabetic and for a ""carba-nada"" product 4 ounces blew my blood sugar through the roof.  I still give the product a 3 because the taste and texture is quite good - for a non-diabetic!!!  My wife and family eat it.",Neutral
"I love that this is high protein, high fiber, low carb. Great nutritional content, and much cheaper than the grocery store. I have purchased this pack of 6 twice. I would give the first order 5 stars, but I give this order 2 stars. The reason: the second order was well within the expiration date, but has a musty smell. It tastes ok, but even after being cooked still has a musty smell. I will probably order again, but maybe try a different seller. In sum, I would recommend this product, but the quality was not consistent.",Neutral
My Dog loves them but the only thing that bothers me is they only last about 10 to 15 min.And they are a little pricey.,Neutral
"My only complaint is that it could come with a *little* more cheese, and I could also do without seeing the word ""manure"" on the back of the box...that's not necessarily something I want to think about when I'm about to eat!<br /><br />EDIT 10/30/11: One year ago I placed multiple orders of this stuff for $12.97 per 6-pack (S&S price).  Now they're asking $21 for it with S&S!?  I understand there is some inflation in food prices lately, but a 62% increase??  For some dried pasta shells and a packet of cheese powder, gimme a break.  Out of control!!!  For this reason I'm knocking my 5* review down to 3* and I've placed my last order for this stuff.  It was fun while it lasted, Annie!  Pigs get slaughtered.",Neutral
"I've ordered the two container straws twice and I should have stayed with that.  These are okay, but they have a weird taste when you first bite into it.  Takes a few seconds before it tastes like the straws.  I won't be buying these again.",Neutral
You'd be surprised what you can do with a three foot gummy worm! IT FEEDS A LOT OF KIDS! You can have a ton of fun with it.,Neutral
"The cylinder-shaped pieces are easy to break, so are probably very easy to chew.<br /><br />My puppy got tired of this after a week, and is refusing to eat it.  Luckily I had another brand and flavor of puppy food given to me at the vet.",Neutral
"There's something off about the pasta. While much closer to the regular pasta than Whole Wheat, which is way to grainy, the pasta here tends to kind of fall apart (only way I can describe it). But from a health aspect its better than normal blue box mac and cheese. And the taste is comparable.<br /><br />I know this sounds horrible and a total waste of cash, but occationally I'll buy this, toss the pasta and replace it with <a href=""http://www.amazon.com/gp/product/B00135XQCK"">Barilla Plus Penna Pasta~2pk~14.5oz Boxes~</a> which is 1000 times tastier than the pasta in this box, suffers none of the high grain of whole wheat, and is chock full of protein and Omega 3's, and overall healthier and more sustaining --  because its got protein.<br /><br />I keep wishing Kraft would just start selling the packets of cheese powder without the pasta (they do actaully <a href=""http://www.amazon.com/gp/product/B001FA1T6I"">Kraft Macaroni & Cheese Topper, 3-Ounce Cans (Pack of 8)</a>but its currently more expensive than just buying the box and tossing the pasta).",Neutral
"I love snow balls and Hawaiian Shaved Ice sells good flavors...I've bought a few.  But the Pina Colada Snow Cone Syrup is a little too sweet.  Please understand that the taste is good but it needs to be watered down a bit.  So far, this is the only flavor that I found to be a bit too sweet.  I will definitely buy from this merchant again, however, I think I'll pass on the Pina Colada...for now.",Neutral
"I am trying to get my dogs (all shelter dogs although one is purebred) off low-quality grain-based foods and bought this to add to their high quality lamb and rice kibble, which they eat well.  They wouldn't eat it at first, and then only grudgingly.  I am going to try again, but I am distressed because I don't like throwing out food.  I will try mixing in some cheaper stuff and trying to move toward feeding this.  But I am warning anyone who is trying this that it isn't immediately appealing to my five totally different (and hungry) dogs.",Neutral
"I don't know if anyone else has trouble with the pull-tabs on these Canidae cans but I sure do.  The tab part is very flimsy and doesn't hold up well while trying to pull open the top.  I have almost cut myself several times.  End up having to pry the top off with a fork after the pull-top breaks off.  Otherwise it's an acceptable product, although I do prefer Evangers.  But Evangers has become more expensive for some reason.",Neutral
"I didn't realize this food was ground up into a fine paste (rather than chunks), which my dog doesn't seem to like as much.  It also smells pretty bad.  That being said, it's high quality food which I have no concerns with.",Neutral
"I recall using this product in 1956, and I liked it very much then.  Over the decades I had not used it, until I recently bought several boxes on Amazon.com.<br /><br />The cocoa powder is excellent and makes a delicious and easy-to-make hot chocolate drink.  But I was very disappointed with the packaging.  The powder was in a box without a bag or a sealed lid.  Consequently it leaked and it was a mess.  I gave one box as a gift and had to seal it in a sealed small freezer bag before gift wrapping it.<br /><br />Droste could do better on the packaging.  Hershey does.<br /><br />I rate the cocoa powder 5 stars and I rate the packaging 1 star.  Therefore and overall, I rate Droste's Dutch Processed Cocoa 3 stars.<br /><br />Steve Riehle",Neutral
"This was quite a disappointment compared to the Idahoan potatoes I bought previously on Amazon. Very thin texture, flat taste, bland, will not get again.",Neutral
I am not a huge fan of instant potatoes but these are better than many others on the market. They are quick and easy to fix when your running late and everyone seems to like them. Amazon makes it even easier by selling at a comparable price to the stores and shipping. It's nice to have them on hand when I'm rushed or unexpected guests show up and I need more in a hurry.,Neutral
"this item was ok just as I expected I wish you didnt have to comment here on every thing, one two three four five six seven",Neutral
"The gummy bear was not as big as I had expected it to be, but aside from that I am happy with this product.",Neutral
"OK, I like a little richness. These nuts have a flavorful salt taste, but are almost too dry to get down your throat.",Neutral
"I love these almonds. They are my favorite to date and I would definitely buy again. The taste is crunchy, they are well toasted and the salt that has been added is just perfect. Not too little, not too much. Best I have ever eaten!!",Neutral
"Local retailers stopped carrying the Blue Diamond Honey Roasted Almonds in the small tins for some time now.  Not planning ahead enough to buy another case, I picked up these in hope that ""oven roasted"" + ""honey"" = that same goodness.  NOT TRUE.  These almonds are cloyingly sweet.  They also taste a bit milky, but there are no milk products listed, which just makes the flavor even stranger.  They don't have that crusted on goodness of the tin ones.  However, my 6 year old really likes them and, while I don't have a container to compare, I'm thinking that the lack of crusty goodness *might* make these a somewhat healthier choice for her.  So I give the product 3 stars -  an average of 5 from her and 1 from me.",Neutral
"I am trying to get my dogs (all shelter dogs although one is purebred) off low-quality grain-based foods and bought this to add to their high quality lamb and rice kibble, which they eat well.  They wouldn't eat it at first, and then only grudgingly.  I am going to try again, but I am distressed because I don't like throwing out food.  I will try mixing in some cheaper stuff and trying to move toward feeding this.  But I am warning anyone who is trying this that it isn't immediately appealing to my five totally different (and hungry) dogs.",Neutral
"I don't know if anyone else has trouble with the pull-tabs on these Canidae cans but I sure do.  The tab part is very flimsy and doesn't hold up well while trying to pull open the top.  I have almost cut myself several times.  End up having to pry the top off with a fork after the pull-top breaks off.  Otherwise it's an acceptable product, although I do prefer Evangers.  But Evangers has become more expensive for some reason.",Neutral
"I didn't realize this food was ground up into a fine paste (rather than chunks), which my dog doesn't seem to like as much.  It also smells pretty bad.  That being said, it's high quality food which I have no concerns with.",Neutral
"I originally bought these for my husband to throw in for his lunch.<br />We then used it for the kids lunches a couple of times.<br /><br />Kashi has gone down hill since they sold the company. When it was small it was good, healthy food.<br />Now the sugar has crept in, and it is no better than sugar smacks.<br /><br />We have it as a treat, not as a real food. So, they're good for last minute, not recommended for a real meal.",Neutral
"The items are tasty, unfortunately I developed hives  and intense itching after ingestion.  Never had allergic reaction to this type of food before but there's always a first.  After initial hive breakout I stopped eating the pastries and gave it a few days to see if it could be from other things.  The hives went away after a about five days and returned as soon as I ate the first piece after a week [they were refrigerated].",Neutral
"This is a good substitute for mayonnaise and sweet pickle when you're making tuna salad or chicken salad.  Gives you that sweet and creamy taste that makes those salads so good, but without the extra fat and sugar.",Neutral
"I was hoping that we would like this product more, however we just can't get over the texture. We found that it was easy to mix and made somewhat flat pancakes (we really like fluffy) Overall - I'd suggest buying one pack at your local store before springing for a pack of 4. On the other hand, the birds seem to LOVE this mix so I've been delighted to see them outside my window :)",Neutral
"These are great tasting tofu jerky strips!  Low in fat, high in protein, and pretty low in calories (99 calories in this flavor) across the board.  This flavor can be a bit spicy, depending on the batch.  My last batch was great, but the current one has some very small, but whole peppercorns throughout the jerky.  It's still good, but I'm on the fence as to which batch I prefer.  The only real complaint I have is that the packaging is absolutely IMPOSSIBLE to open without a pair of scissors.  It's not real great for on-the-go when you have to wrestle with the package with both hands and your teeth to get it open.  I can't understand why they made the packaging this way, what a bummer.",Neutral
"The first thing I noticed is that it smells JUST like the canned cat food I give my cat. This was a big turn-off, but I have had good experiences with wheat gluten in the past, so I gave it a shot. The flavor is nice, and has a decent aftertaste. The texture is OK, but not what I would expect from a ""jerky"".. I would have preferred something much chewier. I did eat them, but it's not something I will purchase again.",Neutral
"... then these strips are for you.  A friend of mine introduced me to them, and admittedly, they taste pretty good, but the seitan has a color and texture that will make you think you are eating human flesh.  It's horrifying, and yet afterwards you'll be craving more, which is all the more horrifying.<br /><br />So, 5 stars for taste, 1 star for cannibalism... 3 stars overall.",Neutral
"I'm torn. I love these strips. They feel like the real thing and they taste great (even my dog loves it...he doesn't care if it's veggie), but they're so moist. They're marinating inside the package, and I understand that it probably needs to stay that way to keep the flavor, but it just doesn't feel like real beef jerky because it isn't dry. I've had thoughts about buying a dehydrator and laying these things inside for a few minutes. I've laid them out on napkins to dry them out, and that worked fine, but...bits of napkin get left behind and they aren't as tasty.<br /><br />I'm giving these 3 stars because they're good, and I do like them, but I really feel like they're just too moist to be considered jerky.",Neutral
"I didn't read the ingredients carefully enough to see that these are gluten-free. Wheat gluten adds a jerky-like texture to vegetarian jerky, which is missing here.<br /><br />The strips are wet -- not moist -- but wet. Additionally, the Hickory Smoked Soy flavor was waaaaay too sweet and reviewers have said that about other flavors as well.<br /><br />I'll finish the box I purchased, but I probably won't buy more.",Neutral
"I got the teriyaki flavor and, while the flavor is good and the texture is also good once you get it into your mouth, it can be a mess getting it there.  As other reviewers have noted, this is not like your typical dry jerky.  It seems more like something that would be created by the company that makes SlimJims or something - it's moist and chewy.  The individual packets don't tear easily, either, despite being notched at the end.  You know how sometimes plastic can tear very cleanly, but sometimes it turns into a ragged edge and becomes a struggle?  That's what happens with these 8 times out of 10.  So if you're out and about (not near a sink) and you try to open it and the tear doesn't work perfectly, you potentially have liquid dripping out onto you, certainly on your fingers as you're trying to get the jerky out of the package and into your mouth.  And the liquid dries sticky.<br /><br />Anyway, as I said, the flavor is good and I've now eaten most of mine, but I have taken to opening the package with scissors and eating them only at home so I can wash my hands afterward.",Neutral
"Not a good flavor overall. I have only tried the TERIYAKI flavored strips, and hate them. The texture and the sweetness is just gross together. I'm going to try a different flavor before writing this off, but yuck. I'm a vegan by the way, and I've had some amazingly delicious fake-feet products: this is not one of them.",Neutral
"Before I was vegetarian, there were few meat products that I even liked. Jerky was one of them, and I have had no luck finding a replacement.<br /><br />This is NOTHING like real jerky. It is very chewy in a SOFT way, and the flavoring was overpowering to the point that I ended up with a stomachache.<br /><br />It is OK. I wouldn't buy it again, but it's not disgustingly bad or anything. Just know if you're looking for an alternative to jerky that this fails both the taste and texture test.",Neutral
"I found the flavor and consistency of this fudge to just be OK. The consistency was a tad grainy where it should have a smooth texture. I remember when my mom made fudge it would occasionally turn out grainy and she said it was because the humidity caused the sugar in the candy to crystalize. I don't know if that is the case with this fudge or not, but both this and another Gardiners of Scotland fudge I bought have the same graininess. Further the flavors were odd. The Rum and Raisin was ok, but the raisins had no flavor. The apple and cinnamon didn't taste like apple or cinnamon nor did the strawberry and cream taste like strawberries. I think there was one ginger flavored piece in the can and it was flavorless. I won't be buying Gardiners of Scotland fudge again.",Neutral
"I bought this fudge expecting a more creamy fudge.  I was disappointed.  It has a strange undercooked grainy texture that I didn't like.  My canister was mainly rum raisin and that was my least liked flavor, it is made with real rum and I do not consume alcohol.  The ginger tasted odd and the strawberry didn't have any strawberry flavor.  I did like the Clotted cream it was very good, but only 2 in the pack.  I would not buy it again.",Neutral
This tea tasted o.k. at best.  I live in a place where loose tea is available so it's not really worth ordering for me.  I probably will not buy this product again due to it's price.,Neutral
"This variety pack was supposed to contain Hazelnut DARK roast.  It didn't.  It only contained regular hazelnut, not as pictured or described at all.  Very disappointing, considering I bought this variety pack *just* to get the dark roast hazelnut.  Please fix the picture and description on this product, or send people the right product.",Neutral
"The coffee has decent flavor, but even in an 8oz cup, the coffee is a little on the weak side.",Neutral
